CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned
18087,97,2,4055.72,2,1,4,7,Loyal,1
18088,60,35,164.18,2,2,1,5,At Risk,0
18092,1,89,9068.26,4,3,4,11,Champions,0
18093,92,36,2106.52,2,2,4,8,Loyal,1
18094,81,70,3017.3,2,3,4,9,Loyal,0
18095,311,21,580.05,1,2,2,5,At Risk,1
18096,11,173,766.17,4,4,3,11,Champions,0
18097,7,106,2662.4,4,4,4,12,Champions,0
18099,126,19,168.31,2,2,1,5,At Risk,1
18101,10,37,214.85,4,2,1,7,Loyal,0
18102,0,431,259657.3,4,4,4,12,Champions,0
18104,36,38,754.64,3,2,3,8,Loyal,0
18105,37,18,113.48,3,2,1,6,At Risk,0
18106,329,33,378.85,1,2,2,5,At Risk,1
18108,253,17,271,1,2,1,4,Lost,1
18109,1,435,7954.27,4,4,4,12,Champions,0
18110,19,33,165.7,3,2,1,6,At Risk,0
18112,11,26,352.69,4,2,2,8,Loyal,0
18113,368,1,76.32,1,1,1,3,Lost,1
18114,289,28,220.1,1,2,1,4,Lost,1
18116,67,368,1398.23,2,4,3,9,Loyal,0
18117,25,68,299.47,3,3,2,8,Loyal,0
18118,10,1252,5585.23,4,4,4,12,Champions,0
18119,367,29,180.7,1,2,1,4,Lost,1
18120,213,17,111.15,1,2,1,4,Lost,1
18121,148,30,645.8,1,2,3,6,At Risk,1
18122,7,340,1702.58,4,4,4,12,Champions,0
18123,23,34,574.44,3,2,2,7,Loyal,0
18125,29,187,1119.5,3,4,3,10,Champions,0
18126,60,52,200.92,2,3,1,6,At Risk,0
18127,18,43,339.93,3,3,2,8,Loyal,0
18129,242,13,103.7,1,1,1,3,Lost,1
18130,14,70,1059.39,4,3,3,10,Champions,0
18133,211,1,931.5,1,1,3,5,At Risk,1
18135,28,19,680.26,3,2,3,8,Loyal,0
18136,62,38,784.33,2,2,3,7,Loyal,0
18138,294,8,152.65,1,1,1,3,Lost,1
18139,17,159,8438.34,4,4,4,12,Champions,0
18142,156,15,1019.52,1,1,3,5,At Risk,1
18143,116,61,1000.16,2,3,3,8,Loyal,1
18144,7,43,2888.75,4,3,4,11,Champions,0
18145,12,217,2840.37,4,4,4,12,Champions,0
18146,140,10,160.35,2,1,1,4,Lost,1
18147,45,7,179.34,3,1,1,5,At Risk,0
18149,50,16,612.08,3,1,2,6,At Risk,0
18150,31,37,566.58,3,2,2,7,Loyal,0
18151,134,38,653.35,2,2,3,7,Loyal,1
18154,2,21,399.19,4,2,2,8,Loyal,0
18155,74,25,371.62,2,2,2,6,At Risk,0
18156,12,118,651.94,4,4,3,11,Champions,0
18158,8,34,453.4,4,2,2,8,Loyal,0
18159,300,23,530.15,1,2,2,5,At Risk,1
18160,56,39,638.06,2,2,3,7,Loyal,0
18161,14,80,1618.69,4,3,4,11,Champions,0
18164,36,24,399.65,3,2,2,7,Loyal,0
18165,176,10,302.46,1,1,2,4,Lost,1
18167,22,37,1384.86,3,2,3,8,Loyal,0
18168,175,128,1150.04,1,4,3,8,Loyal,1
18169,60,9,202.65,2,1,1,4,Lost,0
18170,32,38,980.31,3,2,3,8,Loyal,0
18171,58,54,1231.31,2,3,3,8,Loyal,0
18172,14,189,7561.68,4,4,4,12,Champions,0
18173,86,31,2106.84,2,2,4,8,Loyal,0
18174,6,1,104,4,1,1,6,At Risk,0
18176,357,30,476.35,1,2,2,5,At Risk,1
18177,30,73,1340.87,3,3,3,9,Loyal,0
18178,128,97,1590.81,2,3,4,9,Loyal,1
18179,8,90,1793.17,4,3,4,11,Champions,0
18180,4,119,1843.75,4,4,4,12,Champions,0
18181,23,40,342.1,3,2,2,7,Loyal,0
18183,226,37,632.07,1,2,2,5,At Risk,1
18184,14,1,49.8,4,1,1,6,At Risk,0
18185,248,17,304.25,1,2,2,5,At Risk,1
18188,14,71,2001.04,4,3,4,11,Champions,0
18189,77,68,1090.24,2,3,3,8,Loyal,0
18190,191,15,284.46,1,1,1,3,Lost,1
18191,261,7,207.8,1,1,1,3,Lost,1
18192,71,45,957.97,2,3,3,8,Loyal,0
18193,164,16,243.76,1,1,1,3,Lost,1
18194,81,7,973.84,2,1,3,6,At Risk,0
18196,94,139,686.63,2,4,3,9,Loyal,1
18198,3,158,5395.86,4,4,4,12,Champions,0
18200,105,29,148.69,2,2,1,5,At Risk,1
18202,199,68,1396.99,1,3,3,7,Loyal,1
18203,156,19,160.42,1,2,1,4,Lost,1
18204,70,186,1887.54,2,4,4,10,Champions,0
18205,35,32,517.36,3,2,2,7,Loyal,0
18209,28,8,139.1,3,1,1,5,At Risk,0
18210,1,134,2621.38,4,4,4,12,Champions,0
18211,25,42,600.07,3,3,2,8,Loyal,0
18212,325,30,208.92,1,2,1,4,Lost,1
18213,236,15,232.48,1,1,1,3,Lost,1
18215,88,13,299.34,2,1,2,5,At Risk,0
18216,30,26,481.75,3,2,2,7,Loyal,0
18217,28,31,621.75,3,2,2,7,Loyal,0
18218,210,20,641.92,1,2,3,6,At Risk,1
18219,2,114,2069.77,4,4,4,12,Champions,0
18220,226,2,305.28,1,1,2,4,Lost,1
18221,21,64,1041.61,3,3,3,9,Loyal,0
18222,92,19,443,2,2,2,6,At Risk,1
18223,4,272,6484.54,4,4,4,12,Champions,0
18224,263,10,158.95,1,1,1,3,Lost,1
18225,2,267,5490.9,4,4,4,12,Champions,0
18226,43,242,5228.05,3,4,4,11,Champions,0
18227,217,5,93.75,1,1,1,3,Lost,1
18228,56,30,779.9,2,2,3,7,Loyal,0
18229,11,164,7276.9,4,4,4,12,Champions,0
18230,8,86,2810.2,4,3,4,11,Champions,0
18231,191,117,1910.56,1,4,4,9,Loyal,1
18232,81,37,592.97,2,2,2,6,At Risk,0
18233,325,1,440,1,1,2,4,Lost,1
18235,71,104,1796.48,2,4,4,10,Champions,0
18236,29,49,882.24,3,3,3,9,Loyal,0
18237,2,61,987.1,4,3,3,10,Champions,0
18239,218,88,1561.61,1,3,3,7,Loyal,1
18240,45,6,422.58,3,1,2,6,At Risk,0
18241,9,104,2073.09,4,4,4,12,Champions,0
18242,71,78,2232.49,2,3,4,9,Loyal,0
18245,6,175,2567.06,4,4,4,12,Champions,0
18246,23,4,596.1,3,1,2,6,At Risk,0
18248,122,47,804.02,2,3,3,8,Loyal,1
18249,16,8,95.34,4,1,1,6,At Risk,0
18250,309,21,349.27,1,2,2,5,At Risk,1
18251,86,16,4314.72,2,1,4,7,Loyal,0
18252,50,90,497.71,3,3,2,8,Loyal,0
18255,88,6,103.3,2,1,1,4,Lost,0
18257,38,118,2337.63,3,4,4,11,Champions,0
18259,24,42,2338.6,3,3,4,10,Champions,0
18260,172,133,2628.35,1,4,4,9,Loyal,1
18261,42,21,324.24,3,2,2,7,Loyal,0
18262,139,13,149.48,2,1,1,4,Lost,1
18263,25,61,1213.16,3,3,3,9,Loyal,0
18265,71,46,801.51,2,3,3,8,Loyal,0
18268,133,1,25.5,2,1,1,4,Lost,1
18269,365,7,168.6,1,1,1,3,Lost,1
18270,37,11,283.15,3,1,1,5,At Risk,0
18272,2,166,3078.58,4,4,4,12,Champions,0
18273,1,3,204,4,1,1,6,At Risk,0
18274,29,11,175.92,3,1,1,5,At Risk,0
18276,43,14,335.86,3,1,2,6,At Risk,0
18277,57,8,110.38,2,1,1,4,Lost,0
18278,73,9,173.9,2,1,1,4,Lost,0
18280,277,10,180.6,1,1,1,3,Lost,1
18281,180,7,80.82,1,1,1,3,Lost,1
18282,7,12,178.05,4,1,1,6,At Risk,0
18283,3,689,1970.28,4,4,4,12,Champions,0
18287,42,68,1797.68,3,3,4,10,Champions,0
